,name,label,timezone,id,lat,lon,insee,region,label_region,id_region,zip_code
21,Gretz-Armainvilliers,Gretz-Armainvilliers (Gretz-Armainvilliers),Europe/Paris,stop_area:OCE:SA:87116012,48.745705,2.728366,77215,Gretz-Armainvilliers,Gretz-Armainvilliers (77220),admin:fr:77215,77220
22,Grigny-Centre,Grigny-Centre (Grigny),Europe/Paris,stop_area:OCE:SA:87681379,48.653347,2.395728,91286,Grigny,Grigny (91350),admin:fr:91286,91350
23,Grigny-Le Sablon,Grigny-Le Sablon (Grigny),Europe/Paris,stop_area:OCE:SA:87722298,45.607253,4.796137,69096,Grigny,Grigny (69520),admin:fr:69096,69520
24,Grisolles,Grisolles (Grisolles),Europe/Paris,stop_area:OCE:SA:87611673,43.827801,1.303157,82075,Grisolles,Grisolles (82170),admin:fr:82075,82170
0,Groisy-Thorens-la-Caill,Groisy-Thorens-la-Caill (Groisy),Europe/Paris,stop_area:OCE:SA:87746248,46.011151,6.175761,74137,Groisy,Groisy (74570),admin:fr:74137,74570
1,Gros-Noyer-St-Prix,Gros-Noyer-St-Prix (Ermont),Europe/Paris,stop_area:OCE:SA:87276592,48.99688,2.258918,95219,Ermont,Ermont (95120),admin:fr:95219,95120
2,Gros-Rederching-Rue-Pri,Gros-Rederching-Rue-Pri (Gros-Réderching),Europe/Paris,stop_area:OCE:SA:87199604,49.068039,7.219695,57261,Gros-Réderching,Gros-Réderching (57410),admin:fr:57261,57410
3,Groslay,Groslay (Groslay),Europe/Paris,stop_area:OCE:SA:87276360,48.98444,2.353434,95288,Groslay,Groslay (95410),admin:fr:95288,95410
4,Guchan,Guchan (Guchan),Europe/Paris,stop_area:OCE:SA:87678029,42.849619,0.346206,65211,Guchan,Guchan (65170),admin:fr:65211,65170
5,Guchen-Eglise,Guchen-Eglise (Guchen),Europe/Paris,stop_area:OCE:SA:87440008,42.863928,0.335393,65212,Guchen,Guchen (65240),admin:fr:65212,65240
6,Gudmont-Centre,Gudmont-Centre (Gudmont-Villiers),Europe/Paris,stop_area:OCE:SA:87107458,48.342494,5.136931,52230,Gudmont-Villiers,Gudmont-Villiers (52320),admin:fr:52230,52320
7,Guémar-Rd-Point-Sony,Guémar-Rd-Point-Sony (Guémar),Europe/Paris,stop_area:OCE:SA:87678474,48.19001,7.370837,68113,Guémar,Guémar (68970),admin:fr:68113,68970
8,Guérard-Celle-sur-Morin,Guérard-Celle-sur-Morin (Guérard),Europe/Paris,stop_area:OCE:SA:87116269,48.810593,2.954508,77219,Guérard,Guérard (77580),admin:fr:77219,77580
9,Guéret,Guéret (Guéret),Europe/Paris,stop_area:OCE:SA:87597609,46.174146,1.87917,23096,Guéret,Guéret (23000),admin:fr:23096,23000
10,Guéthary,Guéthary (Guéthary),Europe/Paris,stop_area:OCE:SA:87673459,43.425428,-1.609927,64249,Guéthary,Guéthary (64210),admin:fr:64249,64210
11,Guewenheim-Café-2-clés,Guewenheim-Café-2-clés (Guewenheim),Europe/Paris,stop_area:OCE:SA:87641951,47.752579,7.09329,68115,Guewenheim,Guewenheim (68116),admin:fr:68115,68116
12,Guichen-Bourg-des-Comp.,Guichen-Bourg-des-Comp. (Guichen),Europe/Paris,stop_area:OCE:SA:87471151,47.93501,-1.760319,35126,Guichen,Guichen (35580),admin:fr:35126,35580
13,Guignicourt (Aisne),Guignicourt (Aisne) (Villeneuve-sur-Aisne),Europe/Paris,stop_area:OCE:SA:87171736,49.435105,3.961078,2360,Villeneuve-sur-Aisne,Villeneuve-sur-Aisne (02360),admin:fr:2360,02360
14,Guilberville-le Saussey,Guilberville-le Saussey (Torigny-les-Villes),Europe/Paris,stop_area:OCE:SA:87717389,48.982125,-0.954101,50601,Torigny-les-Villes,Torigny-les-Villes,admin:fr:50601,
15,Guillerval,Guillerval (Guillerval),Europe/Paris,stop_area:OCE:SA:87545129,48.374615,2.060221,91294,Guillerval,Guillerval (91690),admin:fr:91294,91690
16,Guimiliau,Guimiliau (Guimiliau),Europe/Paris,stop_area:OCE:SA:87474296,48.484987,-3.998917,29074,Guimiliau,Guimiliau (29400),admin:fr:29074,29400
17,Guingamp,Guingamp (Guingamp),Europe/Paris,stop_area:OCE:SA:87473207,48.555536,-3.142716,22070,Guingamp,Guingamp (22200),admin:fr:22070,22200
18,Gujan-Mestras,Gujan-Mestras (Gujan-Mestras),Europe/Paris,stop_area:OCE:SA:87582619,44.640514,-1.069084,33199,Gujan-Mestras,Gujan-Mestras (33470),admin:fr:33199,33470
19,Gundershoffen,Gundershoffen (Gundershoffen),Europe/Paris,stop_area:OCE:SA:87213223,48.905376,7.653103,67176,Gundershoffen,Gundershoffen (67110),admin:fr:67176,67110
20,Gundershoffen (cygne),Gundershoffen (cygne) (Gundershoffen),Europe/Paris,stop_area:OCE:SA:87407262,48.907556,7.658547,67176,Gundershoffen,Gundershoffen (67110),admin:fr:67176,67110
21,Gunsbach-Griesbach,Gunsbach-Griesbach (Griesbach-au-Val),Europe/Paris,stop_area:OCE:SA:87182386,48.04161,7.174361,68109,Griesbach-au-Val,Griesbach-au-Val (68140),admin:fr:68109,68140
22,Gunsbach-Restaurant.,Gunsbach-Restaurant. (Gunsbach),Europe/Paris,stop_area:OCE:SA:87665471,48.04278,7.174173,68117,Gunsbach,Gunsbach (68140),admin:fr:68117,68140
23,Guntzviller-Rue-du-Réht,Guntzviller-Rue-du-Réht (Guntzviller),Europe/Paris,stop_area:OCE:SA:87463612,48.710164,7.161549,57280,Guntzviller,Guntzviller (57405),admin:fr:57280,57405
24,Habsheim,Habsheim (Habsheim),Europe/Paris,stop_area:OCE:SA:87182089,47.737589,7.417936,68118,Habsheim,Habsheim (68440),admin:fr:68118,68440
0,Hachette,Hachette (Locquignol),Europe/Paris,stop_area:OCE:SA:87297523,50.158167,3.743126,59353,Locquignol,Locquignol (59530),admin:fr:59353,59530
1,Hagenbach,Hagenbach (Hagenbach),Europe/Paris,stop_area:OCE:SA:80191049,49.016023,8.253023000000001,,Hagenbach,Hagenbach,admin:osm:relation:1250485,
2,Hagondange,Hagondange (Hagondange),Europe/Paris,stop_area:OCE:SA:87191114,49.253812,6.164402,57283,Hagondange,Hagondange (57300),admin:fr:57283,57300
3,Haguenau,Haguenau (Haguenau),Europe/Paris,stop_area:OCE:SA:87213058,48.813433,7.782371,67180,Haguenau,Haguenau (67500),admin:fr:67180,67500
4,Haguenau-(Statuette),Haguenau-(Statuette) (Haguenau),Europe/Paris,stop_area:OCE:SA:87659847,48.80376,7.798417,67180,Haguenau,Haguenau (67500),admin:fr:67180,67500
5,Haguenau-Moulin-Neuf.,Haguenau-Moulin-Neuf. (Haguenau),Europe/Paris,stop_area:OCE:SA:87678680,48.813031,7.781128,67180,Haguenau,Haguenau (67500),admin:fr:67180,67500
6,Halsou-Larressore,Halsou-Larressore (Halsou),Europe/Paris,stop_area:OCE:SA:87673640,43.378219,-1.428231,64255,Halsou,Halsou (64480),admin:fr:64255,64480
7,Halte-De-Fontanil,Halte-De-Fontanil (Drap),Europe/Paris,stop_area:OCE:SA:87565143,43.764175,7.338556,6054,Drap,Drap (06340),admin:fr:6054,06340
8,Haluchère-Batignolles,Haluchère-Batignolles (Nantes),Europe/Paris,stop_area:OCE:SA:87590331,47.249112,-1.522499,44109,Nantes,Nantes (44000-44300),admin:fr:44109,44000;44300
9,Ham (Somme),Ham (Somme) (Muille-Villette),Europe/Paris,stop_area:OCE:SA:87313494,49.739832,3.070381,80579,Muille-Villette,Muille-Villette (80400),admin:fr:80579,80400
10,Ham en Artois,Ham en Artois (Ham-en-Artois),Europe/Paris,stop_area:OCE:SA:87342261,50.590026,2.465811,62407,Ham-en-Artois,Ham-en-Artois (62190),admin:fr:62407,62190
11,Han-sur-Nied,Han-sur-Nied (Han-sur-Nied),Europe/Paris,stop_area:OCE:SA:87193136,48.990499,6.436376,57293,Han-sur-Nied,Han-sur-Nied (57580),admin:fr:57293,57580
12,Hangest,Hangest (Hangest-sur-Somme),Europe/Paris,stop_area:OCE:SA:87313114,49.982804,2.065276,80416,Hangest-sur-Somme,Hangest-sur-Somme (80310),admin:fr:80416,80310
13,Haréville-ss-Montf. Cte,Haréville-ss-Montf. Cte (Haréville),Europe/Paris,stop_area:OCE:SA:87700971,48.205629,5.999556,88231,Haréville,Haréville (88800),admin:fr:88231,88800
14,Harfleur,Harfleur (Harfleur),Europe/Paris,stop_area:OCE:SA:87413302,49.513582,0.199141,76341,Harfleur,Harfleur (76700),admin:fr:76341,76700
15,Harfleur (Halte),Harfleur (Halte) (Harfleur),Europe/Paris,stop_area:OCE:SA:87413708,49.506683,0.192171,76341,Harfleur,Harfleur (76700),admin:fr:76341,76700
16,Hargarten-aux-Mines,Hargarten-aux-Mines (Hargarten-aux-Mines),Europe/Paris,stop_area:OCE:SA:87117523,49.225273,6.609162,57296,Hargarten-aux-Mines,Hargarten-aux-Mines (57550),admin:fr:57296,57550
17,Hargarten-Falck,Hargarten-Falck (Falck),Europe/Paris,stop_area:OCE:SA:87193144,49.218802,6.633624,57205,Falck,Falck (57550),admin:fr:57205,57550
18,Hargicourt-Pierrepont,Hargicourt-Pierrepont (Trois-Rivières),Europe/Paris,stop_area:OCE:SA:87313338,49.714289,2.531213,80625,Trois-Rivières,Trois-Rivières (80500),admin:fr:80625,80500
19,Hatrize,Hatrize (Hatrize),Europe/Paris,stop_area:OCE:SA:87192724,49.193944,5.907503,54253,Hatrize,Hatrize (54800),admin:fr:54253,54800
20,Hattmatt-(Mairie),Hattmatt-(Mairie) (Hattmatt),Europe/Paris,stop_area:OCE:SA:87642165,48.79064,7.422674,67185,Hattmatt,Hattmatt (67330),admin:fr:67185,67330
21,Hattmatt-S.-Polyvalente,Hattmatt-S.-Polyvalente (Hattmatt),Europe/Paris,stop_area:OCE:SA:87639989,48.792188,7.426915,67185,Hattmatt,Hattmatt (67330),admin:fr:67185,67330
22,Haubourdin,Haubourdin (Haubourdin),Europe/Paris,stop_area:OCE:SA:87286096,50.607053,2.990089,59286,Haubourdin,Haubourdin (59320),admin:fr:59286,59320
23,Haudonville,Haudonville (Haudonville),Europe/Paris,stop_area:OCE:SA:87707513,48.499639,6.501573,54255,Haudonville,Haudonville (54830),admin:fr:54255,54830
24,Hautmont,Hautmont (Hautmont),Europe/Paris,stop_area:OCE:SA:87295568,50.253961,3.915171,59291,Hautmont,Hautmont (59330),admin:fr:59291,59330
0,Hayange,Hayange (Hayange),Europe/Paris,stop_area:OCE:SA:87191239,49.330412,6.073163,57306,Hayange,Hayange (57700),admin:fr:57306,57700
1,Haybes,Haybes (Haybes),Europe/Paris,stop_area:OCE:SA:87172106,50.01174,4.703909,8222,Haybes,Haybes (08170),admin:fr:8222,08170
2,Hazebrouck,Hazebrouck (Hazebrouck),Europe/Paris,stop_area:OCE:SA:87286302,50.725043,2.541526,59295,Hazebrouck,Hazebrouck (59190),admin:fr:59295,59190
3,Heches,Heches (Hèches),Europe/Paris,stop_area:OCE:SA:87671420,43.02163,0.371975,65218,Hèches,Hèches (65250),admin:fr:65218,65250
4,Heiligenberg-Mollkirch,Heiligenberg-Mollkirch (Mollkirch),Europe/Paris,stop_area:OCE:SA:87214627,48.527489,7.381501,67299,Mollkirch,Mollkirch (67190),admin:fr:67299,67190
5,Heilles-Mouchy,Heilles-Mouchy (Heilles),Europe/Paris,stop_area:OCE:SA:87316398,49.340268,2.272926,60307,Heilles,Heilles (60250),admin:fr:60307,60250
6,Heilly,Heilly (Heilly),Europe/Paris,stop_area:OCE:SA:87316059,49.943384,2.53949,80426,Heilly,Heilly (80800),admin:fr:80426,80800
7,Hellemmes,Hellemmes (Lille),Europe/Paris,stop_area:OCE:SA:87286062,50.622663,3.115244,59350,Lille,Lille (59000-59800),admin:fr:59350,59000;59800
8,Héming-Mairie,Héming-Mairie (Héming),Europe/Paris,stop_area:OCE:SA:87215145,48.691743,6.970887,57314,Héming,Héming (57830),admin:fr:57314,57830
9,Hendaye,Hendaye (Hendaye),Europe/Paris,stop_area:OCE:SA:87677005,43.352995,-1.781869,64260,Hendaye,Hendaye,admin:fr:64260,
10,Hénin Beaumont,Hénin Beaumont (Hénin-Beaumont),Europe/Paris,stop_area:OCE:SA:87345157,50.416994,2.95206,62427,Hénin-Beaumont,Hénin-Beaumont (62110),admin:fr:62427,62110
11,Hennebont,Hennebont (Hennebont),Europe/Paris,stop_area:OCE:SA:87476259,47.79893,-3.285657,56083,Hennebont,Hennebont (56700),admin:fr:56083,56700
12,Herbitzheim Mairie,Herbitzheim Mairie (Herbitzheim),Europe/Paris,stop_area:OCE:SA:87717751,49.017068,7.08295,67191,Herbitzheim,Herbitzheim (67260),admin:fr:67191,67260
13,Herbitzheim MSP,Herbitzheim MSP (Herbitzheim),Europe/Paris,stop_area:OCE:SA:87717769,49.012903,7.081513,67191,Herbitzheim,Herbitzheim (67260),admin:fr:67191,67260
14,Herbitzheim R. Hambach,Herbitzheim R. Hambach (Herbitzheim),Europe/Paris,stop_area:OCE:SA:87728592,49.021414,7.07667,67191,Herbitzheim,Herbitzheim (67260),admin:fr:67191,67260
15,Herblay,Herblay (Herblay-sur-Seine),Europe/Paris,stop_area:OCE:SA:87381889,48.990343,2.161948,95306,Herblay-sur-Seine,Herblay-sur-Seine (95220),admin:fr:95306,95220
16,Herchies,Herchies (Herchies),Europe/Paris,stop_area:OCE:SA:87313692,49.487955,2.011126,60310,Herchies,Herchies (60112),admin:fr:60310,60112
17,Héricourt,Héricourt (Héricourt),Europe/Paris,stop_area:OCE:SA:87184507,47.573218,6.769411,70285,Héricourt,Héricourt,admin:fr:70285,
18,Héricy,Héricy (Héricy),Europe/Paris,stop_area:OCE:SA:87682435,48.442644,2.760542,77226,Héricy,Héricy (77850),admin:fr:77226,77850
19,Hermes-Berthecourt,Hermes-Berthecourt (Berthecourt),Europe/Paris,stop_area:OCE:SA:87313585,49.354406,2.24176,60065,Berthecourt,Berthecourt (60370),admin:fr:60065,60370
20,Herny,Herny (Herny),Europe/Paris,stop_area:OCE:SA:87193383,49.003618,6.476822,57319,Herny,Herny (57580),admin:fr:57319,57580
21,Herrlisheim (Bas-Rhin),Herrlisheim (Bas-Rhin) (Herrlisheim),Europe/Paris,stop_area:OCE:SA:87212340,48.727519,7.910374,67194,Herrlisheim,Herrlisheim (67850),admin:fr:67194,67850
22,Herrlisheim-près-Colmar,Herrlisheim-près-Colmar (Herrlisheim-près-Colmar),Europe/Paris,stop_area:OCE:SA:87182329,48.017573,7.320563,68134,Herrlisheim-près-Colmar,Herrlisheim-près-Colmar (68420),admin:fr:68134,68420
23,Hertzing,Hertzing (Hertzing),Europe/Paris,stop_area:OCE:SA:87117689,48.686471,6.950671,57320,Hertzing,Hertzing (57830),admin:fr:57320,57830
24,Hesdigneul,Hesdigneul (Hesdigneul-lès-Boulogne),Europe/Paris,stop_area:OCE:SA:87317107,50.66089,1.667347,62446,Hesdigneul-lès-Boulogne,Hesdigneul-lès-Boulogne (62360),admin:fr:62446,62360
0,Hestroff,Hestroff (Hestroff),Europe/Paris,stop_area:OCE:SA:87117499,49.262272,6.433705,57322,Hestroff,Hestroff (57320),admin:fr:57322,57320
1,Hettange-Grande,Hettange-Grande (Hettange-Grande),Europe/Paris,stop_area:OCE:SA:87191163,49.40764,6.1568,57323,Hettange-Grande,Hettange-Grande (57330),admin:fr:57323,57330
2,Hielle (Lépange),Hielle (Lépange) (Rupt-sur-Moselle),Europe/Paris,stop_area:OCE:SA:87405894,47.95384,6.626085,88408,Rupt-sur-Moselle,Rupt-sur-Moselle (88360),admin:fr:88408,88360
3,Hielle (Rupt),Hielle (Rupt) (Rupt-sur-Moselle),Europe/Paris,stop_area:OCE:SA:87146225,47.963755,6.634213,88408,Rupt-sur-Moselle,Rupt-sur-Moselle (88360),admin:fr:88408,88360
4,Hirson,Hirson (Hirson),Europe/Paris,stop_area:OCE:SA:87295063,49.914576,4.084294,2381,Hirson,Hirson (02500),admin:fr:2381,02500
5,Hirson-Ecoles,Hirson-Ecoles (Hirson),Europe/Paris,stop_area:OCE:SA:87324335,49.929656,4.085384,2381,Hirson,Hirson (02500),admin:fr:2381,02500
6,Hochfelden,Hochfelden (Hochfelden),Europe/Paris,stop_area:OCE:SA:87212167,48.755437,7.571964,67202,Hochfelden,Hochfelden,admin:fr:67202,
7,Hoelschloch-Surbourg,Hoelschloch-Surbourg (Surbourg),Europe/Paris,stop_area:OCE:SA:87213413,48.916342,7.831424,67487,Surbourg,Surbourg (67250),admin:fr:67487,67250
8,Hoenheim-Tram,Hoenheim-Tram (Hœnheim),Europe/Paris,stop_area:OCE:SA:87338517,48.628233,7.757438,67204,Hœnheim,Hœnheim (67800),admin:fr:67204,67800
9,Hoerdt,Hoerdt (Hœrdt),Europe/Paris,stop_area:OCE:SA:87213686,48.702981,7.779068,67205,Hœrdt,Hœrdt (67720),admin:fr:67205,67720
10,Hoerdt-(M.De-Retraite),Hoerdt-(M.De-Retraite) (Hœrdt),Europe/Paris,stop_area:OCE:SA:87659755,48.692008,7.782179,67205,Hœrdt,Hœrdt (67720),admin:fr:67205,67720
11,Hoerdt-(Mairie),Hoerdt-(Mairie) (Hœrdt),Europe/Paris,stop_area:OCE:SA:87659763,48.698884,7.78471,67205,Hœrdt,Hœrdt (67720),admin:fr:67205,67720
12,Hoffen,Hoffen (Hoffen),Europe/Paris,stop_area:OCE:SA:87213447,48.931201,7.933505,67206,Hoffen,Hoffen (67250),admin:fr:67206,67250
13,Holacourt,Holacourt (Holacourt),Europe/Paris,stop_area:OCE:SA:87192146,48.972723,6.514797,57328,Holacourt,Holacourt (57380),admin:fr:57328,57380
14,Hollerich,Hollerich (Luxembourg),Europe/Paris,stop_area:OCE:SA:82007104,49.595667,6.120002,,Luxembourg,Luxembourg,admin:osm:relation:407489,
15,Hombourg (Chapelle),Hombourg (Chapelle) (Hombourg-Budange),Europe/Paris,stop_area:OCE:SA:87406777,49.295867,6.343513,57331,Hombourg-Budange,Hombourg-Budange (57920),admin:fr:57331,57920
16,Hombourg (Tilleuls),Hombourg (Tilleuls) (Hombourg-Budange),Europe/Paris,stop_area:OCE:SA:87406793,49.298147,6.338807,57331,Hombourg-Budange,Hombourg-Budange (57920),admin:fr:57331,57920
17,Hombourg-Haut,Hombourg-Haut (Hombourg-Haut),Europe/Paris,stop_area:OCE:SA:87193276,49.126126,6.77491,57332,Hombourg-Haut,Hombourg-Haut (57470),admin:fr:57332,57470
18,Homécourt,Homécourt (Homécourt),Europe/Paris,stop_area:OCE:SA:87191692,49.218358,5.999515,54263,Homécourt,Homécourt (54310),admin:fr:54263,54310
19,HOMMARTING-BELLEVUE,HOMMARTING-BELLEVUE (Hommarting),Europe/Paris,stop_area:OCE:SA:87215178,48.748183,7.137154,57333,Hommarting,Hommarting (57405),admin:fr:57333,57405
20,Hommarting-Tilleuls,Hommarting-Tilleuls (Hommarting),Europe/Paris,stop_area:OCE:SA:87463604,48.738813,7.145722,57333,Hommarting,Hommarting (57405),admin:fr:57333,57405
21,Hôpital Montfermeil T4,Hôpital Montfermeil T4 (Montfermeil),Europe/Paris,stop_area:OCE:SA:87704338,48.901013,2.561443,93047,Montfermeil,Montfermeil (93370),admin:fr:93047,93370
22,Hopital-Fenaille,Hopital-Fenaille (Verrières),Europe/Paris,stop_area:OCE:SA:87668384,44.256205,3.056144,12291,Verrières,Verrières (12520),admin:fr:12291,12520
23,Houdan,Houdan (Houdan),Europe/Paris,stop_area:OCE:SA:87393462,48.795984,1.602331,78310,Houdan,Houdan (78550),admin:fr:78310,78550
24,Houdemont,Houdemont (Houdemont),Europe/Paris,stop_area:OCE:SA:87141473,48.645555,6.179676,54265,Houdemont,Houdemont (54180),admin:fr:54265,54180
0,Houilles-Carrières/S.,Houilles-Carrières/S. (Houilles),Europe/Paris,stop_area:OCE:SA:87386409,48.920637,2.184725,78311,Houilles,Houilles (78800),admin:fr:78311,78800
1,Houlgate,Houlgate (Houlgate),Europe/Paris,stop_area:OCE:SA:87444406,49.299998,-0.077709,14338,Houlgate,Houlgate (14510),admin:fr:14338,14510
2,Houlgate Centre,Houlgate Centre (Houlgate),Europe/Paris,stop_area:OCE:SA:87152348,49.300053,-0.07722999999999999,14338,Houlgate,Houlgate (14510),admin:fr:14338,14510
3,Howald,Howald (Hesperange),Europe/Paris,stop_area:OCE:SA:82002501,49.580632,6.132095,,Hesperange,Hesperange,admin:osm:relation:410953,
4,Humes RN19,Humes RN19 (Humes-Jorquenay),Europe/Paris,stop_area:OCE:SA:87279984,47.903883,5.302497,52246,Humes-Jorquenay,Humes-Jorquenay (52200),admin:fr:52246,52200
5,Hundling,Hundling (Hundling),Europe/Paris,stop_area:OCE:SA:87193540,49.107541,6.981621,57340,Hundling,Hundling (57990),admin:fr:57340,57990
6,Hunspach,Hunspach (Hunspach),Europe/Paris,stop_area:OCE:SA:87213454,48.961636,7.953795,67213,Hunspach,Hunspach (67250),admin:fr:67213,67250
7,Huriel,Huriel (Huriel),Europe/Paris,stop_area:OCE:SA:87641217,46.371419,2.476122,3128,Huriel,Huriel (03380),admin:fr:3128,03380
8,Hyères,Hyères (Hyères),Europe/Paris,stop_area:OCE:SA:87755629,43.108861,6.124199,83069,Hyères,Hyères (83400),admin:fr:83069,83400
9,Hymont-Mairie,Hymont-Mairie (Hymont),Europe/Paris,stop_area:OCE:SA:87700963,48.265649,6.142193,88246,Hymont,Hymont (88500),admin:fr:88246,88500
10,Hymont-Mattaincourt,Hymont-Mattaincourt (Hymont),Europe/Paris,stop_area:OCE:SA:87144220,48.270735,6.14054,88246,Hymont,Hymont (88500),admin:fr:88246,88500
11,Igney,Igney (Igney),Europe/Paris,stop_area:OCE:SA:87144089,48.270914,6.399598,88247,Igney,Igney (88150),admin:fr:88247,88150
12,Igney (Centre),Igney (Centre) (Igney),Europe/Paris,stop_area:OCE:SA:87407064,48.633205,6.814248,54271,Igney,Igney (54450),admin:fr:54271,54450
13,Igney-Avricourt,Igney-Avricourt (Avricourt),Europe/Paris,stop_area:OCE:SA:87215103,48.646398,6.805818,54035,Avricourt,Avricourt (54450),admin:fr:54035,54450
14,Igny,Igny (Igny),Europe/Paris,stop_area:OCE:SA:87393561,48.740099,2.231052,91312,Igny,Igny (91430),admin:fr:91312,91430
15,Ille-sur-Têt,Ille-sur-Têt (Ille-sur-Têt),Europe/Paris,stop_area:OCE:SA:87784561,42.668483,2.624646,66088,Ille-sur-Têt,Ille-sur-Têt (66130),admin:fr:66088,66130
16,Illfurth,Illfurth (Illfurth),Europe/Paris,stop_area:OCE:SA:87182204,47.675939,7.268178,68152,Illfurth,Illfurth (68720),admin:fr:68152,68720
17,Illfurth-Croisement-Gar,Illfurth-Croisement-Gar (Illfurth),Europe/Paris,stop_area:OCE:SA:87654558,47.674577,7.266503,68152,Illfurth,Illfurth (68720),admin:fr:68152,68720
18,Illiers-Combray,Illiers-Combray (Illiers-Combray),Europe/Paris,stop_area:OCE:SA:87394437,48.304019,1.244945,28196,Illiers-Combray,Illiers-Combray (28120),admin:fr:28196,28120
19,Imphy,Imphy (Imphy),Europe/Paris,stop_area:OCE:SA:87696450,46.9334,3.259751,58134,Imphy,Imphy (58160),admin:fr:58134,58160
20,Imphy-le-Grand-Vernay,Imphy-le-Grand-Vernay (Imphy),Europe/Paris,stop_area:OCE:SA:87499939,46.91117,3.279444,58134,Imphy,Imphy (58160),admin:fr:58134,58160
21,Imphy-Square-Lamartine,Imphy-Square-Lamartine (Imphy),Europe/Paris,stop_area:OCE:SA:87499954,46.926083,3.264498,58134,Imphy,Imphy (58160),admin:fr:58134,58160
22,Ingersheim-Arrêt-Centre,Ingersheim-Arrêt-Centre (Ingersheim),Europe/Paris,stop_area:OCE:SA:87665356,48.096533,7.303553,68155,Ingersheim,Ingersheim (68040),admin:fr:68155,68040
23,Ingersheim-Cité-Sc.,Ingersheim-Cité-Sc. (Turckheim),Europe/Paris,stop_area:OCE:SA:87303875,48.08887,7.297705,68338,Turckheim,Turckheim (68230),admin:fr:68338,68230
24,Ingersheim-Lycée.,Ingersheim-Lycée. (Turckheim),Europe/Paris,stop_area:OCE:SA:87665265,48.08887,7.297692,68338,Turckheim,Turckheim (68230),admin:fr:68338,68230
0,Ingolsheim-(Centre).,Ingolsheim-(Centre). (Riedseltz),Europe/Paris,stop_area:OCE:SA:87660340,48.974765,7.937294,67400,Riedseltz,Riedseltz (67160),admin:fr:67400,67160
1,Ingrandes-sur-Loire,Ingrandes-sur-Loire (Ingrandes-le-Fresne-sur-Loire),Europe/Paris,stop_area:OCE:SA:87484360,47.405932,-0.920793,49160,Ingrandes-le-Fresne-sur-Loire,Ingrandes-le-Fresne-sur-Loire (49123),admin:fr:49160,49123
2,Ingrandes-sur-Vienne,Ingrandes-sur-Vienne (Ingrandes),Europe/Paris,stop_area:OCE:SA:87575134,46.874825,0.569515,86111,Ingrandes,Ingrandes (86220),admin:fr:86111,86220
3,Ingwiller,Ingwiller (Ingwiller),Europe/Paris,stop_area:OCE:SA:87213785,48.871759,7.476802,67222,Ingwiller,Ingwiller (67340),admin:fr:67222,67340
4,Invalides,Invalides (Paris),Europe/Paris,stop_area:OCE:SA:87393033,48.862369,2.3126,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
5,Ippling R.Sarreguemines,Ippling R.Sarreguemines (Ippling),Europe/Paris,stop_area:OCE:SA:87193565,49.106363,7.004946,57348,Ippling,Ippling (57990),admin:fr:57348,57990
